ResourceCategory,ResourceType,Name,Description,visible,verified,tags,metricName,metricNamespace,severity,windowSize,evaluationFrequency,timeAggregation,operator,threshold,criterionType,dimensions,alertSensitivity,failingPeriods,metricMeasureColumn,resouceIdColumn,autoMitigate,references
OperationalInsights,workspaces,Average_Pages/sec,"Average_Pages/sec. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-441",Average_Pages/sec,Microsoft.OperationalInsights/workspaces,2,PT15M,PT5M,Average,GreaterThan,5000.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""memory""]}]",,,,,,
OperationalInsights,workspaces,Average_Current Disk Queue Length,Average_Current Disk Queue Length. Supported for: Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-354",Average_Current Disk Queue Length,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,GreaterThan,2.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_Bytes Sent/sec,Average_Bytes Sent/sec. Supported for: Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-351",Average_Bytes Sent/sec,Microsoft.OperationalInsights/workspaces,1,PT5M,PT1M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""sourcesystem"", ""values"": [""*""]}]",Medium,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 3}",,,,
OperationalInsights,workspaces,Average_Bytes Received/sec,Average_Bytes Received/sec. Supported for: Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-347",Average_Bytes Received/sec,Microsoft.OperationalInsights/workspaces,1,PT5M,PT1M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""sourcesystem"", ""values"": [""*""]}]",Medium,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 3}",,,,
OperationalInsights,workspaces,Average_Total Bytes Transmitted,Average_Total Bytes Transmitted. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-345",Average_Total Bytes Transmitted,Microsoft.OperationalInsights/workspaces,1,PT5M,PT1M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""sourcesystem"", ""values"": [""*""]}]",Medium,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 3}",,,,
OperationalInsights,workspaces,Average_Total Bytes Received,Average_Total Bytes Received. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-343",Average_Total Bytes Received,Microsoft.OperationalInsights/workspaces,1,PT5M,PT1M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""sourcesystem"", ""values"": [""*""]}]",Medium,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 3}",,,,
OperationalInsights,workspaces,Event,Event. Supported for: Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-288",Event,Microsoft.OperationalInsights/workspaces,1,PT5M,PT1M,Count,GreaterThan,0.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""source"", ""values"": [""service control manager""]}, {""operator"": ""include"", ""name"": ""eventlog"", ""values"": [""system""]}, {""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""eventid"", ""values"": [""7031"", ""7024"", ""7034""]}]",,,,,,
OperationalInsights,workspaces,Average_Avg. Disk sec/Write,"Average_Avg. Disk sec/Write. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-281",Average_Avg. Disk sec/Write,Microsoft.OperationalInsights/workspaces,2,PT15M,PT5M,Average,GreaterThan,0.04,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""logicaldisk""]}]",,,,,,
OperationalInsights,workspaces,Average_Avg. Disk sec/Read,"Average_Avg. Disk sec/Read. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-273",Average_Avg. Disk sec/Read,Microsoft.OperationalInsights/workspaces,2,PT15M,PT5M,Average,GreaterThan,0.04,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""logicaldisk""]}]",,,,,,
OperationalInsights,workspaces,Average_% User Time,"Average_% User Time. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-269",Average_% User Time,Microsoft.OperationalInsights/workspaces,4,PT15M,PT1M,Average,GreaterThanOrEqual,90.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""vm-prd-dmzout-k8snodes-001""]}]",,,,,,
OperationalInsights,workspaces,Average_% IO Wait Time,Average_% IO Wait Time. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-268",Average_% IO Wait Time,Microsoft.OperationalInsights/workspaces,4,PT15M,PT1M,Average,GreaterThanOrEqual,80.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""vm-prd-dmzout-k8snodes-001""]}]",,,,,,
OperationalInsights,workspaces,Average_% Idle Time,"Average_% Idle Time. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-255",Average_% Idle Time,Microsoft.OperationalInsights/workspaces,2,PT15M,PT5M,Average,LessThan,20.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""logicaldisk""]}]",,,,,,
App,containerApps,UsageNanoCores,"CPU consumed by the container app, in nano cores. 1,000,000,000 nano cores = 1 core",TRUE,FALSE,"auto-generated, agc-1475",UsageNanoCores,Microsoft.App/containerApps,2,PT5M,PT1M,Average,GreaterThan,900000000.0,StaticThresholdCriterion,,,,,,,
App,containerApps,WorkingSetBytes,Container App working set memory used in bytes.,TRUE,FALSE,"auto-generated, agc-1376",WorkingSetBytes,Microsoft.App/containerApps,2,PT5M,PT1M,Average,GreaterThan,500000000.0,StaticThresholdCriterion,,,,,,,
App,containerApps,RestartCount,Restart count of container app replicas,TRUE,FALSE,"auto-generated, agc-766",RestartCount,Microsoft.App/containerApps,2,PT5M,PT1M,Maximum,GreaterThan,3.0,StaticThresholdCriterion,,,,,,,
App,containerApps,Replicas,Number of replicas count of container app,TRUE,FALSE,"auto-generated, agc-490",Replicas,Microsoft.App/containerApps,1,PT5M,PT1M,Maximum,LessThan,1.0,StaticThresholdCriterion,,,,,,,
NetApp,netAppAccounts,capacityPools/volumes - VolumeConsumedSizePercentage,The percentage of the volume consumed including snapshots.,TRUE,FALSE,"auto-generated, agc-19726",VolumeConsumedSizePercentage,Microsoft.NetApp/netAppAccounts/capacityPools/volumes,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
NetApp,netAppAccounts,capacityPools/volumes - VolumeLogicalSize,Logical size of the volume (used bytes),TRUE,FALSE,"auto-generated, agc-1914",VolumeLogicalSize,Microsoft.NetApp/netAppAccounts/capacityPools/volumes,2,PT1H,PT30M,Average,GreaterThan,85899345920.0,StaticThresholdCriterion,,,,,,false,
NetApp,netAppAccounts,capacityPools/volumes - AverageWriteLatency,Average write latency in milliseconds per operation,TRUE,FALSE,"auto-generated, agc-320, hpc, agc-375",AverageWriteLatency,Microsoft.NetApp/netAppAccounts/capacityPools/volumes,3,PT5M,PT1M,Average,GreaterThan,20.0,StaticThresholdCriterion,,,,,,,
NetApp,netAppAccounts,capacityPools/volumes - AverageReadLatency,Average read latency in milliseconds per operation,TRUE,FALSE,"auto-generated, agc-374",AverageReadLatency,Microsoft.NetApp/netAppAccounts/capacityPools/volumes,3,PT5M,PT1M,Average,GreaterThan,20.0,StaticThresholdCriterion,,,,,,,
NetApp,netAppAccounts,capacityPools/volumes - CbsVolumeOperationComplete,"Did the last volume backup or restore operation complete successfully? 1 if yes, 0 if no.",TRUE,FALSE,"auto-generated, agc-305",CbsVolumeOperationComplete,Microsoft.NetApp/netAppAccounts/capacityPools/volumes,2,PT30M,PT30M,Average,LessThan,1.0,StaticThresholdCriterion,,,,,,,
NetApp,netAppAccounts,capacityPools/volumes - VolumeAllocatedSize,The provisioned size of a volume,TRUE,FALSE,"auto-generated, agc-301",VolumeAllocatedSize,Microsoft.NetApp/netAppAccounts/capacityPools/volumes,3,PT5M,PT1M,Average,GreaterThan,107374182400.0,StaticThresholdCriterion,,,,,,,
ContainerInstance,containerGroups,CpuUsage,CPU usage on all cores in millicores.,TRUE,FALSE,"auto-generated, agc-1289",CpuUsage,Microsoft.ContainerInstance/containerGroups,3,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,"[{""operator"": ""include"", ""name"": ""containername"", ""values"": [""*""]}]",Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,
ContainerInstance,containerGroups,MemoryUsage,Total memory usage in byte.,TRUE,FALSE,"auto-generated, agc-1281",MemoryUsage,Microsoft.ContainerInstance/containerGroups,3,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,"[{""operator"": ""include"", ""name"": ""containername"", ""values"": [""*""]}]",Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,
ContainerInstance,containerGroups,NetworkBytesReceivedPerSecond,The network bytes received per second.,TRUE,FALSE,"auto-generated, agc-1242",NetworkBytesReceivedPerSecond,Microsoft.ContainerInstance/containerGroups,3,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,
ContainerInstance,containerGroups,NetworkBytesTransmittedPerSecond,The network bytes transmitted per second.,TRUE,FALSE,"auto-generated, agc-1238",NetworkBytesTransmittedPerSecond,Microsoft.ContainerInstance/containerGroups,3,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,
StorageSync,storageSyncServices,StorageSyncServerHeartbeat,Metric that logs a value of 1 each time the resigtered server successfully records a heartbeat with the Cloud Endpoint,TRUE,FALSE,"auto-generated, agc-2109",StorageSyncServerHeartbeat,Microsoft.StorageSync/storageSyncServices,3,PT1H,PT30M,Maximum,LessThan,1.0,StaticThresholdCriterion,,,,,,,
StorageSync,storageSyncServices,StorageSyncSyncSessionPerItemErrorsCount,Count of files failed to sync,TRUE,FALSE,"auto-generated, agc-1280",StorageSyncSyncSessionPerItemErrorsCount,Microsoft.StorageSync/storageSyncServices,2,PT5M,PT5M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
StorageSync,storageSyncServices,ServerSyncSessionResult,Metric that logs a value of 1 each time the Server Endpoint successfully completes a Sync Session with the Cloud Endpoint,TRUE,FALSE,"auto-generated, agc-1138",ServerSyncSessionResult,Microsoft.StorageSync/storageSyncServices,3,P1D,PT1H,Maximum,LessThan,1.0,StaticThresholdCriterion,,,,,,,
ContainerRegistry,registries,StorageUsed for Standard Pricing Plan,"The amount of storage used by the standard container registry. For a registry account, it's the sum of capacity used by all the repositories within a registry. It's sum of capacity used by shared layers, manifest files, and replica copies in each of its repositories.",TRUE,FALSE,,StorageUsed,Microsoft.ContainerRegistry/registries,3,PT1H,PT5M,Average,GreaterThan,50000000000,StaticThresholdCriterion,,,,,,false,"https://learn.microsoft.com/azure/container-registry/monitor-service#alerts
https://learn.microsoft.com/azure/container-registry/monitor-service-reference
https://learn.microsoft.com/azure/container-registry/container-registry-skus#service-tier-features-and-limits"
ContainerRegistry,registries,SuccessfulPullCount,Number of successful image pulls,TRUE,FALSE,"auto-generated, agc-738",SuccessfulPullCount,Microsoft.ContainerRegistry/registries,2,PT5M,PT5M,Count,GreaterThan,50.0,StaticThresholdCriterion,,,,,,false,https://learn.microsoft.com/azure/container-registry/monitor-service-reference
ContainerRegistry,registries,SuccessfulPushCount,Number of successful image pushes,TRUE,FALSE,"auto-generated, agc-736",SuccessfulPushCount,Microsoft.ContainerRegistry/registries,2,PT5M,PT5M,Count,GreaterThan,10.0,StaticThresholdCriterion,,,,,,false,https://learn.microsoft.com/azure/container-registry/monitor-service-reference
ContainerRegistry,registries,StorageUsed,"The amount of storage used by the container registry. For a registry account, it's the sum of capacity used by all the repositories within a registry. It's sum of capacity used by shared layers, manifest files, and replica copies in each of its repositories.",TRUE,FALSE,"auto-generated, agc-1158",StorageUsed,Microsoft.ContainerRegistry/registries,3,PT1H,PT5M,Average,GreaterThan,429496729600.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/container-registry/monitor-service#alerts
https://learn.microsoft.com/azure/container-registry/monitor-service-reference
https://learn.microsoft.com/azure/container-registry/container-registry-skus#service-tier-features-and-limits"
Batch,batchAccounts,UnusableNodeCount,Number of unusable nodes,TRUE,FALSE,"auto-generated, agc-520, hpc",UnusableNodeCount,Microsoft.Batch/batchAccounts,2,PT5M,PT1M,Total,GreaterThan,2.5,StaticThresholdCriterion,,,,,,false,
Batch,batchAccounts,OfflineNodeCount,Number of offline nodes,TRUE,FALSE,"auto-generated, agc-416, hpc",OfflineNodeCount,Microsoft.Batch/batchAccounts,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,false,
Batch,batchAccounts,TaskFailEvent,Total number of tasks that have completed in a failed state,TRUE,FALSE,"auto-generated, agc-329, hpc, agc-371",TaskFailEvent,Microsoft.Batch/batchAccounts,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,false,
Batch,batchAccounts,RebootingNodeCount,Number of rebooting nodes,TRUE,FALSE,"h, p, c",RebootingNodeCount,Microsoft.Batch/batchAccounts,1,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,false,
Batch,batchAccounts,PreemptedNodeCount,Number of preempted nodes,TRUE,FALSE,"h, p, c",PreemptedNodeCount,Microsoft.Batch/batchAccounts,1,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,false,
Compute,virtualMachines,Percentage CPU,The percentage of allocated compute units that are currently in use by the Virtual Machine(s),TRUE,TRUE,,Percentage CPU,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,GreaterThan,80,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk IOPS Consumed Percentage,Percentage of data disk I/Os consumed per minute. Only available on VM series that support premium storage.,TRUE,TRUE,,Data Disk IOPS Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,OS Disk IOPS Consumed Percentage,Percentage of operating system disk I/Os consumed per minute. Only available on VM series that support premium storage.,TRUE,TRUE,,OS Disk IOPS Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Available Memory Bytes,"Amount of physical memory, in bytes, immediately available for allocation to a process or for system use in the Virtual Machine",TRUE,TRUE,"auto-generated, agc-130712, hpc",Available Memory Bytes,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,LessThan,1000000000,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Network In Total,The number of bytes received on all network interfaces by the Virtual Machine(s) (Incoming Traffic),TRUE,TRUE,,Network In Total,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Total,GreaterThan,500000000000,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Network Out Total,The number of bytes out on all network interfaces by the Virtual Machine(s) (Outgoing Traffic),TRUE,TRUE,,Network Out Total,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Total,GreaterThan,200000000000,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,VmAvailabilityMetric,Measure of Availability of Virtual machines over time.,TRUE,TRUE,"auto-generated, agc-83394, hpc",VmAvailabilityMetric,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,LessThan,1,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,OS Disk Bandwidth Consumed Percentage,Percentage of operating system disk bandwidth consumed per minute. Only available on VM series that support premium storage.,TRUE,FALSE,"auto-generated, agc-9986",OS Disk Bandwidth Consumed Percentage,Microsoft.Compute/virtualMachines,2,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Inbound Flows,Inbound Flows are number of current flows in the inbound direction (traffic going into the VM),TRUE,FALSE,"auto-generated, agc-8620",Inbound Flows,Microsoft.Compute/virtualMachines,3,PT15M,PT15M,Average,GreaterThan,100000.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk Bandwidth Consumed Percentage,Percentage of data disk bandwidth consumed per minute. Only available on VM series that support premium storage.,TRUE,FALSE,"auto-generated, agc-8551",Data Disk Bandwidth Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Outbound Flows,Outbound Flows are number of current flows in the outbound direction (traffic going out of the VM),TRUE,FALSE,"auto-generated, agc-8472",Outbound Flows,Microsoft.Compute/virtualMachines,3,PT15M,PT15M,Average,GreaterThan,100000.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk Queue Depth,Data Disk Queue Depth(or Queue Length),TRUE,FALSE,"auto-generated, agc-8619, hpc, agc-6701",Data Disk Queue Depth,Microsoft.Compute/virtualMachines,2,PT5M,PT1M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,CPU Credits Remaining,Total number of credits available to burst. Only available on B-series burstable VMs,TRUE,FALSE,"auto-generated, agc-4417",CPU Credits Remaining,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,LessThan,5.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,OS Disk Queue Depth,OS Disk Queue Depth(or Queue Length),TRUE,FALSE,"auto-generated, agc-3666",OS Disk Queue Depth,Microsoft.Compute/virtualMachines,2,PT5M,PT5M,Average,GreaterThan,10.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,VM Cached IOPS Consumed Percentage,Percentage of cached disk IOPS consumed by the VM. Only available on VM series that support premium storage.,TRUE,FALSE,"auto-generated, agc-2736",VM Cached IOPS Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,VM Cached Bandwidth Consumed Percentage,Percentage of cached disk bandwidth consumed by the VM. Only available on VM series that support premium storage.,TRUE,FALSE,"auto-generated, agc-2662",VM Cached Bandwidth Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,VM Uncached IOPS Consumed Percentage,Percentage of uncached disk IOPS consumed by the VM. Only available on VM series that support premium storage.,TRUE,FALSE,"auto-generated, agc-2138",VM Uncached IOPS Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,VM Uncached Bandwidth Consumed Percentage,Percentage of uncached disk bandwidth consumed by the VM. Only available on VM series that support premium storage.,TRUE,FALSE,"auto-generated, agc-2134",VM Uncached Bandwidth Consumed Percentage,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Disk Write Operations/Sec,Disk Write IOPS,TRUE,FALSE,"auto-generated, agc-1534",Disk Write Operations/Sec,Microsoft.Compute/virtualMachines,3,PT1H,PT1M,Average,GreaterThan,10.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,OS Disk Write Bytes/sec,Bytes/Sec written to a single disk during monitoring period for OS disk,TRUE,FALSE,"auto-generated, agc-1023",OS Disk Write Bytes/sec,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,GreaterThan,48000000.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,CPU Credits Consumed,Total number of credits consumed by the Virtual Machine. Only available on B-series burstable VMs,TRUE,FALSE,"auto-generated, agc-1010",CPU Credits Consumed,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk Write Bytes/sec,Bytes/Sec written to a single disk during monitoring period,TRUE,FALSE,"auto-generated, agc-960",Data Disk Write Bytes/sec,Microsoft.Compute/virtualMachines,3,PT5M,PT5M,Average,GreaterThan,10000000.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Disk Read Operations/Sec,Disk Read IOPS,TRUE,FALSE,"auto-generated, agc-674",Disk Read Operations/Sec,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Average,GreaterThan,400.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk Max Burst IOPS,Maximum IOPS Data Disk can achieve with bursting,TRUE,FALSE,"auto-generated, agc-458",Data Disk Max Burst IOPS,Microsoft.Compute/virtualMachines,3,PT1H,PT30M,Average,GreaterThan,3750.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk Read Operations/Sec,Read IOPS from a single disk during monitoring period,TRUE,FALSE,"auto-generated, agc-442",Data Disk Read Operations/Sec,Microsoft.Compute/virtualMachines,1,PT5M,PT5M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Disk Write Bytes,Bytes written to disk during monitoring period,TRUE,FALSE,"auto-generated, agc-367",Disk Write Bytes,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Total,GreaterThan,3500000000.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Data Disk Write Operations/Sec,Write IOPS from a single disk during monitoring period,TRUE,FALSE,"auto-generated, agc-341",Data Disk Write Operations/Sec,Microsoft.Compute/virtualMachines,0,PT5M,PT5M,Average,GreaterThan,50.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,OS Disk Max Burst IOPS,Maximum IOPS OS Disk can achieve with bursting,TRUE,FALSE,"auto-generated, agc-303",OS Disk Max Burst IOPS,Microsoft.Compute/virtualMachines,3,PT1H,PT30M,Average,GreaterThan,3500.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,Disk Read Bytes,Bytes read from disk during monitoring period,TRUE,FALSE,"auto-generated, agc-301",Disk Read Bytes,Microsoft.Compute/virtualMachines,3,PT5M,PT1M,Total,GreaterThan,4000000000.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachines,OS Disk Write Operations/Sec,Write IOPS from a single disk during monitoring period for OS disk,TRUE,FALSE,"auto-generated, agc-291",OS Disk Write Operations/Sec,Microsoft.Compute/virtualMachines,2,PT5M,PT1M,Average,GreaterThan,200.0,StaticThresholdCriterion,,,,,,,
Compute,virtualMachineScaleSets,Disk Read Operations/Sec,Disk Read IOPS,TRUE,FALSE,"auto-generated, agc-252",Disk Read Operations/Sec,Microsoft.Compute/virtualMachineScaleSets,2,PT5M,PT5M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,false,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Disk Write Operations/Sec,Disk Write IOPS,TRUE,FALSE,"auto-generated, agc-252",Disk Write Operations/Sec,Microsoft.Compute/virtualMachineScaleSets,2,PT5M,PT5M,Average,GreaterOrLessThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,false,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Percentage CPU,The percentage of allocated compute units that are currently in use by the Virtual Machine(s),TRUE,FALSE,"auto-generated, agc-11764, hpc, agc-9755",Percentage CPU,Microsoft.Compute/virtualMachineScaleSets,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,OS Disk IOPS Consumed Percentage,Percentage of operating system disk I/Os consumed per minute,TRUE,FALSE,"auto-generated, agc-3207",OS Disk IOPS Consumed Percentage,Microsoft.Compute/virtualMachineScaleSets,3,PT1H,PT30M,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Data Disk IOPS Consumed Percentage,Percentage of data disk I/Os consumed per minute,TRUE,FALSE,"auto-generated, agc-3044",Data Disk IOPS Consumed Percentage,Microsoft.Compute/virtualMachineScaleSets,3,PT1H,PT30M,Average,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
Compute,virtualMachineScaleSets,Outbound Flows,Outbound Flows are number of current flows in the outbound direction (traffic going out of the VM),TRUE,FALSE,"auto-generated, agc-2457",Outbound Flows,Microsoft.Compute/virtualMachineScaleSets,3,PT15M,PT15M,Average,GreaterThan,100000.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/en-us/azure/azure-monitor/reference/supported-metrics/microsoft-compute-virtualmachinescalesets-metrics
